,AGE,GENDER,CHILD_TOTAL,DEPENDANTS,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,PERSONAL_INCOME,AGREEMENT_RK,TARGET,LOAN_NUM_TOTAL_x,LOAN_NUM_TOTAL_y,LOAN_NUM_CLOSED
361,23,0,0,0,1,0,15000.0,63907163.0,1.0,1.0,1.0,1.0
362,35,1,2,2,1,0,11000.0,62624047.0,0.0,1.0,1.0,1.0
363,45,1,0,0,1,0,10000.0,60059705.0,0.0,2.0,2.0,2.0
364,28,0,0,0,1,0,15000.0,61539417.0,0.0,1.0,1.0,1.0
365,22,1,0,0,1,0,12000.0,72260930.0,0.0,1.0,1.0,1.0
366,61,1,0,0,0,1,5000.0,63907021.0,0.0,1.0,1.0,1.0
367,48,1,2,1,1,0,30000.0,61139557.0,0.0,1.0,1.0,1.0
368,39,1,1,1,1,0,10000.0,60397606.0,0.0,1.0,1.0,1.0
369,32,0,0,0,1,0,9500.0,60379339.0,0.0,1.0,1.0,1.0
370,36,1,2,2,1,0,7000.0,61916582.0,0.0,1.0,1.0,1.0
371,38,1,2,1,1,0,8500.0,64554862.0,0.0,1.0,1.0,1.0
372,28,1,2,2,1,0,12000.0,66920725.0,0.0,1.0,1.0,1.0
373,27,1,0,0,1,0,15000.0,61109861.0,0.0,1.0,1.0,1.0
374,31,1,0,0,1,0,17000.0,74817798.0,0.0,3.0,3.0,3.0
375,64,0,0,0,0,1,8000.0,62251874.0,0.0,1.0,1.0,1.0
376,28,1,0,0,1,0,20000.0,61357184.0,1.0,1.0,1.0,1.0
377,60,1,6,0,0,1,5200.0,61382118.0,0.0,2.0,2.0,2.0
378,43,1,1,0,1,0,13000.0,67139640.0,0.0,1.0,1.0,1.0
379,27,1,0,0,1,0,18000.0,62769451.0,0.0,1.0,1.0,1.0
380,35,0,1,0,1,0,34000.0,74279545.0,0.0,1.0,1.0,1.0
381,22,1,1,1,1,0,10000.0,67163936.0,0.0,3.0,3.0,3.0
382,63,1,1,0,1,1,7000.0,75006199.0,0.0,2.0,2.0,2.0
383,44,0,1,1,1,0,12000.0,61243750.0,0.0,1.0,1.0,1.0
384,52,1,0,0,1,0,5000.0,65241813.0,0.0,1.0,1.0,1.0
385,51,1,2,0,1,0,16000.0,67430113.0,0.0,2.0,2.0,2.0
386,34,1,0,0,1,0,8000.0,66332501.0,0.0,2.0,2.0,2.0
387,25,1,1,1,1,0,23000.0,72289574.0,0.0,1.0,1.0,1.0
388,28,0,0,0,1,0,10000.0,61047844.0,0.0,1.0,1.0,1.0
389,59,1,0,0,1,0,10000.0,74957512.0,0.0,4.0,4.0,4.0
390,36,0,1,1,1,0,25000.0,63600604.0,0.0,1.0,1.0,1.0
391,42,0,1,0,1,0,7000.0,66897742.0,0.0,1.0,1.0,1.0
392,54,1,2,0,1,0,10000.0,67205921.0,0.0,5.0,5.0,5.0
393,37,0,1,1,1,0,15000.0,61156071.0,1.0,1.0,1.0,1.0
394,34,1,1,1,1,0,5000.0,64431399.0,0.0,1.0,1.0,1.0
395,41,0,1,1,1,0,20000.0,66758603.0,0.0,3.0,3.0,3.0
396,28,1,0,0,1,0,15000.0,61049943.0,1.0,1.0,1.0,1.0
397,37,1,1,1,1,0,6000.0,60191052.0,0.0,1.0,1.0,1.0
398,30,0,0,0,1,0,7500.0,61373589.0,1.0,1.0,1.0,1.0
400,38,0,1,1,1,0,15000.0,61125296.0,0.0,1.0,1.0,1.0
401,34,0,1,1,1,0,8000.0,61963763.0,1.0,1.0,1.0,1.0
402,27,1,1,1,1,0,7000.0,66830429.0,0.0,2.0,2.0,2.0
403,48,1,0,0,1,0,15000.0,74832290.0,0.0,1.0,1.0,1.0
404,22,1,0,0,1,0,6000.0,74022444.0,0.0,1.0,1.0,1.0
405,30,1,1,0,1,0,4000.0,62082932.0,0.0,1.0,1.0,1.0
407,30,0,1,1,1,0,40000.0,67068628.0,0.0,1.0,1.0,1.0
408,35,0,2,2,1,0,29000.0,60096935.0,0.0,1.0,1.0,1.0
410,55,1,1,0,1,0,13000.0,64904574.0,0.0,1.0,1.0,1.0
411,41,1,2,2,1,0,6000.0,61838823.0,0.0,1.0,1.0,1.0
412,54,1,0,0,1,1,9000.0,64365785.0,0.0,1.0,1.0,1.0
413,30,1,1,1,1,0,15000.0,61850415.0,0.0,1.0,1.0,1.0
414,36,0,3,3,1,0,10000.0,66526955.0,0.0,2.0,2.0,2.0
415,48,0,0,0,1,0,13000.0,62501063.0,0.0,1.0,1.0,1.0
416,40,1,2,0,1,0,25000.0,60456876.0,1.0,1.0,1.0,1.0
417,33,1,1,1,1,0,14000.0,64909201.0,0.0,1.0,1.0,1.0
418,32,0,1,1,1,0,20000.0,64842766.0,0.0,1.0,1.0,1.0
419,59,1,0,0,0,1,5582.0,61302184.0,0.0,1.0,1.0,1.0
420,50,1,0,0,1,0,10000.0,66533416.0,1.0,2.0,2.0,2.0
421,44,1,0,0,1,0,11000.0,62990756.0,0.0,1.0,1.0,1.0
423,47,1,1,1,1,0,19000.0,61030680.0,0.0,2.0,2.0,2.0
424,60,1,2,0,1,0,10500.0,66745598.0,0.0,3.0,3.0,3.0
425,38,0,1,1,1,0,20000.0,61132394.0,1.0,1.0,1.0,1.0
427,40,0,0,0,1,0,16000.0,67329643.0,0.0,1.0,1.0,1.0
428,29,0,1,1,1,0,25000.0,65217809.0,0.0,1.0,1.0,1.0
429,28,0,1,0,1,0,18000.0,63891395.0,0.0,1.0,1.0,1.0
430,56,0,0,0,1,0,19000.0,62445027.0,0.0,1.0,1.0,1.0
431,33,1,2,2,1,0,20000.0,62143669.0,0.0,1.0,1.0,1.0
432,22,0,0,0,1,0,15000.0,64594349.0,1.0,2.0,2.0,2.0
433,42,1,2,2,1,0,14000.0,64456185.0,0.0,1.0,1.0,1.0
434,51,1,4,0,1,0,16000.0,73850417.0,0.0,2.0,2.0,2.0
435,48,0,1,0,1,0,10000.0,62590364.0,0.0,1.0,1.0,1.0
436,49,1,2,0,1,1,10000.0,61833272.0,0.0,1.0,1.0,1.0
437,61,0,2,0,1,0,13000.0,62136452.0,0.0,1.0,1.0,1.0
438,48,1,0,0,0,1,6000.0,62487752.0,0.0,1.0,1.0,1.0
439,47,0,2,0,1,0,18000.0,67212866.0,0.0,2.0,2.0,2.0
440,27,1,1,1,1,0,12000.0,66968607.0,1.0,1.0,1.0,1.0
441,51,1,3,1,1,0,10000.0,61866577.0,1.0,1.0,1.0,1.0
442,43,1,1,1,1,0,40000.0,62094383.0,0.0,1.0,1.0,1.0
443,40,1,1,1,0,1,5400.0,61841922.0,0.0,1.0,1.0,1.0
444,56,1,3,0,1,0,10000.0,74190441.0,0.0,4.0,4.0,4.0
446,46,1,0,0,1,0,18000.0,62142972.0,0.0,1.0,1.0,1.0
447,39,0,3,3,1,0,25000.0,60095959.0,0.0,1.0,1.0,1.0
448,44,1,1,1,1,0,10000.0,62138885.0,0.0,1.0,1.0,1.0
449,33,0,1,1,1,0,16000.0,61941452.0,0.0,1.0,1.0,1.0
450,44,0,0,0,0,1,35000.0,65256008.0,1.0,1.0,1.0,1.0
451,27,1,1,1,1,0,6000.0,59966861.0,0.0,1.0,1.0,1.0
452,63,1,0,0,0,1,11000.0,61955750.0,0.0,1.0,1.0,1.0
453,37,0,1,1,1,0,15000.0,67169157.0,0.0,2.0,2.0,2.0
454,43,1,0,0,1,0,30000.0,67543528.0,0.0,1.0,1.0,1.0
455,57,0,1,0,1,0,35000.0,75067935.0,0.0,1.0,1.0,1.0
456,44,1,2,2,1,0,10000.0,62141250.0,0.0,1.0,1.0,1.0
458,45,0,1,0,1,0,10000.0,63598373.0,0.0,1.0,1.0,1.0
459,45,1,0,0,1,0,5800.0,62086196.0,0.0,1.0,1.0,1.0
460,60,1,1,0,1,1,12000.0,61039219.0,0.0,1.0,1.0,1.0
461,56,1,2,0,1,1,12000.0,61361094.0,0.0,1.0,1.0,1.0
462,47,1,0,0,1,0,10000.0,63631379.0,0.0,1.0,1.0,1.0
463,27,0,0,0,1,0,15000.0,74561839.0,1.0,3.0,3.0,3.0
464,49,0,2,1,1,0,22000.0,61832884.0,0.0,1.0,1.0,1.0
465,34,1,1,1,1,0,5000.0,62600462.0,0.0,1.0,1.0,1.0
466,57,1,2,0,0,1,12000.0,75281731.0,0.0,1.0,1.0,1.0
467,66,0,1,0,1,1,25000.0,61059343.0,0.0,1.0,1.0,1.0
468,44,0,1,0,1,0,11000.0,60443823.0,0.0,1.0,1.0,1.0
469,28,1,0,0,1,0,15000.0,65225338.0,0.0,1.0,1.0,1.0
470,55,0,2,0,1,1,14000.0,74663587.0,0.0,3.0,3.0,3.0
471,41,0,2,2,1,0,6000.0,60393522.0,0.0,1.0,1.0,1.0
472,58,1,1,0,0,1,6000.0,62592042.0,0.0,1.0,1.0,1.0
473,60,1,3,0,1,1,12000.0,64907608.0,0.0,1.0,1.0,1.0
475,50,0,0,0,1,0,7300.0,67071916.0,0.0,2.0,2.0,2.0
476,25,1,0,0,1,0,14000.0,65415799.0,0.0,2.0,2.0,2.0
477,40,1,2,1,1,0,14000.0,61976722.0,1.0,1.0,1.0,1.0
479,28,0,0,0,1,0,11000.0,62029852.0,0.0,1.0,1.0,1.0
480,26,1,0,0,1,0,9000.0,66083832.0,0.0,1.0,1.0,1.0
481,36,0,1,1,1,0,10000.0,74663590.0,0.0,2.0,2.0,2.0
482,39,0,6,6,1,0,15000.0,64429995.0,0.0,1.0,1.0,1.0
484,60,1,0,0,1,0,8000.0,62442666.0,0.0,1.0,1.0,1.0
485,46,0,1,0,1,0,15000.0,59974935.0,0.0,1.0,1.0,1.0
486,36,1,2,1,1,0,25000.0,61138829.0,0.0,1.0,1.0,1.0
487,61,1,2,0,0,1,5000.0,74190998.0,0.0,2.0,2.0,2.0
488,25,1,1,1,1,0,10000.0,62022556.0,1.0,1.0,1.0,1.0
489,63,1,0,0,0,1,10000.0,74645885.0,0.0,1.0,1.0,1.0
490,56,1,2,0,1,1,13000.0,65240644.0,0.0,2.0,2.0,2.0
491,51,1,0,0,1,0,17000.0,73818402.0,0.0,1.0,1.0,1.0
492,38,1,3,0,1,0,5000.0,64433703.0,0.0,1.0,1.0,1.0
493,56,0,2,0,1,0,7000.0,61309398.0,0.0,1.0,1.0,1.0
494,35,1,2,2,1,0,4300.0,61243297.0,0.0,1.0,1.0,1.0
495,40,1,2,0,1,0,7600.0,60097017.0,0.0,1.0,1.0,1.0
496,54,1,1,1,0,1,8000.0,61315483.0,0.0,1.0,1.0,1.0
497,41,0,1,1,1,0,12000.0,66851213.0,0.0,3.0,3.0,3.0
498,32,1,1,1,1,0,6500.0,61523599.0,0.0,1.0,1.0,1.0
499,51,1,0,0,1,0,15000.0,62146488.0,0.0,1.0,1.0,1.0
500,34,0,2,0,1,0,20000.0,64435040.0,0.0,1.0,1.0,1.0
501,31,0,0,0,1,0,15000.0,62603435.0,0.0,1.0,1.0,1.0
502,35,0,0,0,1,0,8000.0,75273363.0,0.0,1.0,1.0,1.0
503,34,1,1,0,1,0,11000.0,63087762.0,0.0,1.0,1.0,1.0
504,31,1,0,0,1,0,9700.0,75275876.0,0.0,1.0,1.0,1.0
505,50,1,0,0,1,0,12000.0,63628270.0,1.0,1.0,1.0,1.0
506,37,1,2,1,1,0,19000.0,62240204.0,0.0,2.0,2.0,2.0
507,60,1,0,0,1,0,12000.0,66593248.0,0.0,2.0,2.0,2.0
508,54,1,0,0,1,0,7000.0,74031928.0,0.0,1.0,1.0,1.0
509,52,1,0,0,1,1,15600.0,64912309.0,1.0,1.0,1.0,1.0
511,41,0,0,0,1,0,35000.0,64454829.0,0.0,1.0,1.0,1.0
512,47,1,2,0,1,0,11000.0,62177604.0,1.0,1.0,1.0,1.0
513,60,1,2,0,1,1,45000.0,62608713.0,0.0,1.0,1.0,1.0
514,40,1,2,0,1,0,8000.0,74944654.0,0.0,2.0,2.0,2.0
515,27,1,1,1,1,0,20000.0,63921686.0,1.0,1.0,1.0,1.0
516,32,0,2,2,1,0,20500.0,67337338.0,0.0,1.0,1.0,1.0
517,54,1,0,0,1,0,19000.0,62589072.0,0.0,1.0,1.0,1.0
518,35,1,2,2,1,0,10000.0,66749264.0,0.0,2.0,2.0,2.0
520,49,1,2,0,1,0,10000.0,67148714.0,0.0,2.0,2.0,2.0
521,58,0,1,1,1,1,13000.0,60104563.0,0.0,1.0,1.0,1.0
522,54,0,3,0,1,0,15000.0,61871202.0,0.0,1.0,1.0,1.0
523,53,1,1,1,1,0,9000.0,60110403.0,0.0,1.0,1.0,1.0
525,32,0,0,0,1,0,19000.0,74485624.0,0.0,1.0,1.0,1.0
527,38,1,2,0,1,0,10000.0,61448047.0,0.0,2.0,2.0,2.0
528,55,0,2,0,1,0,35000.0,62015905.0,0.0,1.0,1.0,1.0
529,43,1,2,0,1,0,15000.0,67086656.0,0.0,3.0,3.0,3.0
530,27,0,1,1,1,0,17000.0,64910767.0,0.0,1.0,1.0,1.0
531,28,1,1,1,1,0,8000.0,75285810.0,0.0,1.0,1.0,1.0
532,37,0,3,3,1,0,8000.0,60118068.0,0.0,1.0,1.0,1.0
533,43,1,2,2,1,0,3500.0,72277314.0,0.0,2.0,2.0,2.0
534,39,1,0,0,1,0,6000.0,62256089.0,1.0,2.0,2.0,2.0
535,55,0,1,2,1,0,10000.0,75290209.0,0.0,3.0,3.0,3.0
536,37,1,1,1,1,0,18000.0,72283700.0,0.0,1.0,1.0,1.0
537,42,1,1,1,1,0,9800.0,61462176.0,0.0,2.0,2.0,2.0
538,47,0,0,0,1,0,15000.0,74482673.0,0.0,2.0,2.0,2.0
540,45,1,1,0,1,0,27000.0,64377765.0,0.0,1.0,1.0,1.0
541,61,1,0,0,1,0,10000.0,61460402.0,0.0,2.0,2.0,2.0
542,30,1,1,1,1,0,15000.0,67083850.0,0.0,3.0,3.0,3.0
543,38,0,1,1,1,0,30000.0,63099552.0,0.0,1.0,1.0,1.0
544,46,0,1,1,1,0,15000.0,60094030.0,0.0,1.0,1.0,1.0
545,37,0,2,2,1,0,15000.0,63982400.0,0.0,1.0,1.0,1.0
546,39,1,6,6,1,0,12000.0,63894742.0,0.0,1.0,1.0,1.0
547,45,1,2,1,1,0,7000.0,60099939.0,0.0,1.0,1.0,1.0
548,26,1,0,0,1,0,8000.0,64888866.0,0.0,1.0,1.0,1.0
549,56,1,1,0,1,0,9000.0,66412418.0,0.0,2.0,2.0,2.0
550,53,1,0,0,1,0,7000.0,72275678.0,0.0,1.0,1.0,1.0
551,51,0,2,2,1,0,9000.0,74957537.0,0.0,4.0,4.0,4.0
552,42,1,1,1,1,0,9000.0,61238488.0,0.0,1.0,1.0,1.0
554,42,0,1,2,1,0,20000.0,64362710.0,0.0,1.0,1.0,1.0
555,25,1,1,1,1,0,7000.0,65473864.0,0.0,1.0,1.0,1.0
556,48,1,0,0,1,0,14000.0,62940098.0,0.0,1.0,1.0,1.0
557,42,0,1,1,1,0,9000.0,62799201.0,0.0,1.0,1.0,1.0
558,56,1,0,0,1,0,8000.0,74636701.0,0.0,1.0,1.0,1.0
559,59,1,4,0,1,0,24000.0,74465758.0,0.0,2.0,2.0,2.0
560,52,0,2,0,1,0,10000.0,67174948.0,0.0,3.0,3.0,3.0
561,26,1,1,1,1,0,15000.0,74838342.0,0.0,1.0,1.0,1.0
562,30,1,1,1,1,0,12000.0,74461792.0,0.0,2.0,2.0,2.0
563,34,0,2,2,1,0,12000.0,75203235.0,0.0,2.0,2.0,2.0
565,40,0,3,2,1,0,40000.0,63588591.0,1.0,1.0,1.0,1.0
566,62,1,2,0,0,1,8000.0,74552724.0,0.0,3.0,3.0,3.0
567,24,1,0,0,1,0,9500.0,73836162.0,0.0,2.0,2.0,2.0
568,51,0,0,0,1,0,9000.0,63319748.0,1.0,1.0,1.0,1.0
569,42,1,1,1,1,0,8500.0,61447237.0,0.0,1.0,1.0,1.0
570,55,1,3,0,0,1,8000.0,64595548.0,0.0,2.0,2.0,2.0
571,30,0,1,1,1,0,36000.0,65206441.0,0.0,1.0,1.0,1.0
572,31,0,0,0,1,0,10000.0,67334743.0,0.0,1.0,1.0,1.0
573,35,0,1,1,1,0,27000.0,62141358.0,1.0,1.0,1.0,1.0
574,34,1,3,3,1,0,5000.0,62990423.0,0.0,1.0,1.0,1.0
575,58,1,3,1,1,0,10000.0,64825026.0,0.0,1.0,1.0,1.0
576,25,0,0,0,1,0,15000.0,64351238.0,1.0,1.0,1.0,1.0
577,50,1,3,1,1,0,8000.0,67312796.0,0.0,2.0,2.0,2.0
578,33,0,1,1,1,0,20000.0,61919784.0,0.0,2.0,2.0,2.0
579,46,1,0,0,1,0,10000.0,62496016.0,0.0,1.0,1.0,1.0
580,58,1,2,0,0,1,6500.0,66923501.0,0.0,1.0,1.0,1.0
582,28,0,0,0,1,0,25000.0,61469712.0,0.0,1.0,1.0,1.0
584,27,1,2,2,1,0,5000.0,63095755.0,0.0,1.0,1.0,1.0
586,48,0,2,1,1,0,7000.0,66432914.0,0.0,2.0,2.0,2.0
587,28,1,0,0,1,0,10000.0,62180770.0,0.0,2.0,2.0,2.0
588,28,1,1,1,1,0,10000.0,74658840.0,1.0,3.0,3.0,3.0
589,38,1,0,0,1,0,14000.0,61156098.0,0.0,1.0,1.0,1.0
590,22,0,0,0,1,0,18000.0,62094825.0,0.0,1.0,1.0,1.0
591,26,0,0,0,1,0,15000.0,72282999.0,0.0,1.0,1.0,1.0
593,28,0,0,0,1,0,20000.0,66595337.0,0.0,5.0,5.0,5.0
594,24,1,0,0,1,0,15000.0,75004974.0,0.0,1.0,1.0,1.0
595,42,1,3,3,1,0,5000.0,60084780.0,0.0,1.0,1.0,1.0
596,26,1,0,0,1,0,15000.0,66187289.0,0.0,1.0,1.0,1.0
598,49,1,0,0,1,0,10000.0,67173832.0,0.0,2.0,2.0,2.0
599,53,0,1,0,1,0,8700.0,64371693.0,1.0,1.0,1.0,1.0
600,42,0,2,2,1,0,20000.0,64902730.0,0.0,1.0,1.0,1.0
601,57,1,0,0,0,1,9000.0,59931599.0,0.0,1.0,1.0,1.0
602,35,0,1,1,1,0,23000.0,63005413.0,0.0,1.0,1.0,1.0
603,43,1,0,0,1,0,28000.0,66705725.0,0.0,1.0,1.0,1.0
604,42,1,3,2,1,0,20000.0,63001361.0,0.0,1.0,1.0,1.0
605,59,1,2,0,0,1,9000.0,74994158.0,0.0,1.0,1.0,1.0
606,32,1,0,0,1,0,5000.0,66850803.0,0.0,2.0,2.0,2.0
607,40,0,0,0,1,0,10500.0,63812128.0,0.0,2.0,2.0,2.0
608,33,1,0,0,1,0,9000.0,62987746.0,0.0,1.0,1.0,1.0
609,35,1,2,2,1,0,12000.0,74989053.0,0.0,1.0,1.0,1.0
610,25,1,1,1,1,0,7000.0,74021700.0,0.0,1.0,1.0,1.0
611,49,1,3,0,1,0,18000.0,61968821.0,0.0,1.0,1.0,1.0
612,39,1,1,1,1,0,15000.0,66846461.0,0.0,3.0,3.0,3.0
613,23,0,1,0,1,0,9000.0,62485035.0,0.0,1.0,1.0,1.0
614,33,0,1,1,1,0,30000.0,62480222.0,1.0,1.0,1.0,1.0
615,36,0,2,2,1,0,15000.0,64442130.0,0.0,1.0,1.0,1.0
616,55,0,0,0,0,1,10000.0,75287816.0,0.0,1.0,1.0,1.0
617,56,1,0,0,0,1,6000.0,65224809.0,0.0,1.0,1.0,1.0
618,33,0,0,0,1,0,9500.0,72295847.0,1.0,1.0,1.0,1.0
619,64,1,2,0,1,1,12000.0,61130403.0,0.0,1.0,1.0,1.0
620,42,1,4,0,1,0,4800.0,61298430.0,0.0,2.0,2.0,2.0
621,25,0,0,0,1,0,24000.0,62506299.0,0.0,1.0,1.0,1.0
622,39,0,2,2,1,0,7000.0,64895229.0,0.0,1.0,1.0,1.0
623,36,0,1,1,1,0,10000.0,74994019.0,0.0,4.0,4.0,4.0
624,25,0,0,0,1,0,15000.0,62767526.0,0.0,1.0,1.0,1.0
625,33,1,2,2,1,0,7000.0,66773331.0,0.0,2.0,2.0,2.0
626,49,1,2,1,1,0,6000.0,61033976.0,0.0,1.0,1.0,1.0
627,35,0,0,0,1,0,30000.0,74946413.0,0.0,1.0,1.0,1.0
629,43,0,0,0,1,0,10000.0,66969282.0,0.0,1.0,1.0,1.0
630,40,1,2,1,0,1,15000.0,64564579.0,0.0,1.0,1.0,1.0
631,32,0,1,1,1,0,28000.0,61101544.0,0.0,1.0,1.0,1.0
632,57,1,2,0,0,1,16000.0,73825072.0,0.0,1.0,1.0,1.0
633,25,1,1,1,1,0,6000.0,74661035.0,0.0,3.0,3.0,3.0
634,25,0,1,1,1,0,12000.0,62799088.0,0.0,1.0,1.0,1.0
635,38,0,2,2,1,0,13000.0,61361904.0,0.0,1.0,1.0,1.0
636,38,0,1,1,1,0,10000.0,62027579.0,0.0,1.0,1.0,1.0
637,40,0,2,2,1,0,15000.0,63982920.0,0.0,1.0,1.0,1.0
638,25,1,0,0,1,0,45000.0,66738420.0,1.0,1.0,1.0,1.0
639,44,1,2,2,1,0,16000.0,67277822.0,0.0,1.0,1.0,1.0
640,23,1,0,0,1,0,10000.0,65405055.0,0.0,1.0,1.0,1.0
641,34,1,0,0,1,0,10000.0,59968281.0,0.0,1.0,1.0,1.0
642,62,1,2,0,1,1,12000.0,66518677.0,1.0,2.0,2.0,2.0
643,23,0,0,0,1,0,17000.0,61517702.0,0.0,1.0,1.0,1.0
644,56,1,2,0,1,0,15000.0,61369476.0,0.0,1.0,1.0,1.0
645,55,1,2,0,1,0,6000.0,60046535.0,0.0,1.0,1.0,1.0
648,24,1,1,1,1,0,6000.0,65493163.0,0.0,1.0,1.0,1.0
649,63,1,3,0,0,1,22000.0,74635857.0,0.0,1.0,1.0,1.0
650,38,1,1,1,1,0,6500.0,60392079.0,0.0,1.0,1.0,1.0
651,23,0,0,0,1,0,10000.0,60055202.0,0.0,1.0,1.0,1.0
652,40,0,1,0,1,0,15000.0,74960874.0,0.0,3.0,3.0,3.0
653,54,1,3,0,1,0,4600.0,62182666.0,0.0,1.0,1.0,1.0
654,51,1,2,0,0,1,10000.0,66532035.0,0.0,2.0,2.0,2.0
655,59,1,0,0,1,0,11000.0,66657089.0,0.0,3.0,3.0,3.0
656,47,1,1,1,1,0,15000.0,62940189.0,0.0,1.0,1.0,1.0
657,40,1,2,2,1,0,10000.0,61376845.0,0.0,2.0,2.0,2.0
658,44,1,2,2,1,0,10000.0,74987865.0,1.0,1.0,1.0,1.0
659,45,0,2,2,1,0,18000.0,60050469.0,0.0,1.0,1.0,1.0
660,53,1,2,0,1,0,5500.0,62491162.0,0.0,1.0,1.0,1.0
661,31,1,0,0,1,0,10000.0,63325996.0,0.0,1.0,1.0,1.0
662,66,1,3,0,1,1,17404.0,60444898.0,0.0,1.0,1.0,1.0
663,22,1,0,0,1,0,7000.0,66196644.0,0.0,1.0,1.0,1.0
664,27,1,1,1,1,0,9000.0,61928675.0,0.0,1.0,1.0,1.0
665,39,1,2,2,1,0,12000.0,62025848.0,0.0,1.0,1.0,1.0
666,33,0,0,0,1,0,10000.0,60038271.0,0.0,1.0,1.0,1.0
667,46,1,1,0,1,0,9000.0,60037794.0,0.0,1.0,1.0,1.0
668,46,0,0,0,1,0,13000.0,61252399.0,0.0,1.0,1.0,1.0
669,23,0,0,0,1,0,20000.0,61305615.0,0.0,1.0,1.0,1.0
670,42,0,2,2,1,0,15000.0,64469939.0,0.0,1.0,1.0,1.0
671,36,0,2,2,1,0,7500.0,61248413.0,0.0,1.0,1.0,1.0
672,42,1,2,0,1,0,20000.0,67337458.0,0.0,1.0,1.0,1.0
673,36,1,0,0,1,0,18000.0,61059153.0,0.0,1.0,1.0,1.0
674,46,1,0,0,1,0,7000.0,73826560.0,0.0,1.0,1.0,1.0
675,33,0,0,0,1,0,15000.0,61161196.0,0.0,1.0,1.0,1.0
676,51,1,5,0,1,0,10000.0,74958027.0,0.0,5.0,5.0,5.0
677,38,0,2,2,1,0,15000.0,67069547.0,0.0,1.0,1.0,1.0
678,50,1,0,0,1,0,8000.0,66518299.0,0.0,2.0,2.0,2.0
679,35,0,1,1,1,0,15000.0,62990986.0,1.0,1.0,1.0,1.0
680,25,1,1,1,1,0,8000.0,66075974.0,0.0,1.0,1.0,1.0
681,51,1,0,0,1,0,10000.0,66715520.0,0.0,3.0,3.0,3.0
682,23,1,0,0,1,0,12000.0,65490363.0,0.0,1.0,1.0,1.0
683,42,0,0,0,1,0,25000.0,67092537.0,0.0,2.0,2.0,2.0
684,38,1,1,1,1,0,10000.0,64905435.0,0.0,1.0,1.0,1.0
686,51,0,2,2,1,0,18000.0,61233787.0,0.0,1.0,1.0,1.0
687,36,0,2,2,1,0,8000.0,74982906.0,0.0,2.0,2.0,2.0
688,43,1,1,0,1,0,15500.0,63920166.0,0.0,1.0,1.0,1.0
689,38,1,2,2,1,0,8000.0,61517562.0,0.0,1.0,1.0,1.0
690,57,1,3,0,1,1,17000.0,62616125.0,0.0,1.0,1.0,1.0
691,40,1,1,1,1,0,19000.0,75024863.0,0.0,4.0,4.0,4.0
692,28,1,2,2,1,0,10000.0,64361931.0,1.0,2.0,2.0,2.0
693,48,1,2,2,1,0,5500.0,63333001.0,0.0,1.0,1.0,1.0
694,33,0,1,0,1,0,20000.0,64004071.0,0.0,1.0,1.0,1.0
695,28,0,2,2,1,0,16000.0,62168276.0,0.0,1.0,1.0,1.0
696,40,1,3,2,1,0,11000.0,59914934.0,0.0,1.0,1.0,1.0
697,36,1,2,2,1,0,8000.0,73843648.0,1.0,1.0,1.0,1.0
699,60,1,5,0,1,0,9000.0,66316628.0,0.0,2.0,2.0,2.0
700,26,0,1,1,1,0,10000.0,66888125.0,0.0,1.0,1.0,1.0
701,46,1,2,0,1,0,13000.0,60110312.0,0.0,1.0,1.0,1.0
702,27,1,0,0,1,0,15000.0,66912666.0,0.0,1.0,1.0,1.0
703,51,1,1,0,0,1,3000.0,61256447.0,0.0,1.0,1.0,1.0
704,24,0,1,1,1,0,25000.0,61108642.0,0.0,2.0,2.0,2.0
705,53,1,0,0,1,1,15000.0,74834892.0,0.0,1.0,1.0,1.0
706,35,1,1,1,1,0,8100.0,61975847.0,0.0,1.0,1.0,1.0
707,24,0,0,0,1,0,15000.0,62623145.0,0.0,1.0,1.0,1.0
708,53,1,0,0,1,0,5000.0,62778818.0,0.0,1.0,1.0,1.0
709,45,1,1,1,1,0,9500.0,62133110.0,0.0,1.0,1.0,1.0
711,40,1,0,1,1,0,26000.0,61101727.0,0.0,1.0,1.0,1.0
712,53,1,2,0,1,0,6200.0,60444860.0,0.0,1.0,1.0,1.0
713,41,1,1,0,1,0,10500.0,66528981.0,0.0,1.0,1.0,1.0
714,56,1,0,0,0,1,9000.0,64594031.0,0.0,2.0,2.0,2.0
715,45,1,0,0,1,0,100000.0,61873624.0,0.0,1.0,1.0,1.0
716,33,1,0,0,1,0,6500.0,61307446.0,0.0,1.0,1.0,1.0
717,36,0,1,1,1,0,22000.0,74835605.0,0.0,3.0,3.0,3.0
718,53,0,2,0,1,0,25000.0,64437858.0,0.0,1.0,1.0,1.0
719,27,0,0,0,1,0,14000.0,60460108.0,0.0,1.0,1.0,1.0
720,58,1,0,0,1,1,15000.0,66664155.0,0.0,3.0,3.0,3.0
721,61,0,3,1,0,1,7000.0,62018073.0,0.0,1.0,1.0,1.0
722,29,1,0,0,1,0,20000.0,64598930.0,0.0,1.0,1.0,1.0
723,31,1,0,0,1,0,30000.0,62496377.0,0.0,1.0,1.0,1.0
724,61,1,0,0,0,1,15000.0,61877542.0,1.0,1.0,1.0,1.0
725,41,1,2,2,1,0,9000.0,67430755.0,0.0,1.0,1.0,1.0
726,22,0,0,0,1,0,18000.0,62508395.0,1.0,2.0,2.0,2.0
